StaffId;Executive;Manager;Coach;Scout;Trainer;Off Pref;Phy Pref;Line Matching;Goalie Handling;Favor Veterans;Innovation;Loyalty;Coaching G;Coaching Defense;Coaching Forwards;Coaching Prospects;Def Skills;Off Skills;Phy Training;Player Management;Motivation;Discipline;Negotiating;Self-Preservation;Tactics;Ingame Tactics;Trainer Skill;Evaluate Abilities;Evaluate Potential
13835;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;11;19;16;12;14;12;9;2;19;6;13;0;3;0;;19;10
13836;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;5;8;0;0;11;4;4;17;0;2;11;0;13;0;;10;12
13837;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;13;16;10;6;7;18;1;2;8;5;14;0;16;0;;10;10
13838;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;6;5;14;7;5;19;7;18;1;9;18;0;15;0;;19;10
13839;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;2;4;19;9;12;0;5;10;10;3;4;0;16;0;;10;14
13840;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;0;1;16;5;18;14;7;7;19;4;8;0;19;0;;15;10
13841;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;19;15;4;2;12;3;6;11;0;1;3;0;13;0;;10;10
13842;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;18;5;10;15;13;7;0;13;2;4;0;13;0;;11;10
13843;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;8;2;4;6;0;19;4;16;11;3;5;0;5;0;;19;10
13844;0;10;15;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;8;12;9;14;14;2;6;9;6;3;4;0;5;0;;18;10
13845;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;4;16;1;12;6;1;2;11;2;9;8;0;3;0;;16;11
13846;0;10;15;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;4;15;9;10;13;1;4;1;2;4;4;0;9;0;;19;14
13847;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;12;2;6;19;6;6;7;10;2;5;15;0;19;0;;18;10
13848;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;0;19;14;17;16;13;3;8;9;7;4;0;13;0;;15;14
13849;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;4;0;10;15;12;19;7;11;8;6;9;0;7;0;;15;16
13850;0;0;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;17;3;0;18;1;16;1;18;5;2;10;0;18;0;;18;12
13851;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;0;2;9;17;4;7;7;12;1;15;0;14;0;;13;15
13852;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;12;3;12;18;1;15;7;16;12;2;2;0;7;0;;10;11
13853;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;3;15;17;5;3;15;8;4;13;7;12;0;12;0;;19;10
13854;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;3;16;5;1;17;7;9;13;8;7;9;0;11;0;;10;14
13855;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;13;4;18;14;1;17;9;1;14;2;13;0;18;0;;15;10
13856;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;3;11;10;17;13;14;9;19;19;5;10;0;9;0;;10;16
13857;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;5;15;4;15;7;0;2;11;5;1;11;0;6;0;;3;10
13858;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;13;3;3;12;11;11;9;9;15;9;3;0;9;0;;18;10
13859;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;15;3;16;16;17;16;9;0;10;6;15;0;7;0;;12;10
13860;20;0;0;0;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;16;5;13;7;7;11;4;7;17;9;19;0;17;0;;6;15
13861;0;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;4;17;6;6;6;8;7;18;0;4;15;0;12;0;;18;10
13862;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;0;15;14;18;13;3;1;6;1;8;19;0;16;0;;13;17
13863;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;13;14;4;17;7;9;1;10;12;5;12;0;15;0;;10;11
13864;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;0;7;13;1;15;9;8;3;3;2;13;0;10;0;;10;10
13865;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;6;11;18;1;14;10;6;7;14;2;10;0;5;0;;5;12
13866;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;4;7;19;14;17;13;8;15;18;8;2;0;16;0;;10;19
13867;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;12;14;9;18;16;10;6;0;0;3;0;0;3;0;;10;12
13868;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;13;8;14;1;19;16;2;4;15;5;15;0;16;0;;16;10
13869;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;6;9;8;4;12;14;6;13;10;5;4;0;1;0;;10;10
13870;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;17;14;4;14;19;15;8;15;3;8;11;0;9;0;;10;10
13871;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;14;10;16;9;1;14;5;3;9;8;10;0;19;0;;10;10
13872;0;0;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;12;13;1;10;3;6;4;6;10;7;16;0;3;0;;11;12
13873;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;12;1;13;9;6;10;2;18;2;6;10;0;6;0;;13;17
13874;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;19;16;15;12;5;6;8;17;8;17;0;10;0;;10;10
13875;0;0;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;15;7;4;11;8;0;3;5;14;7;5;0;15;0;;12;2
13876;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;2;14;12;2;7;10;2;4;3;6;4;0;18;0;;10;11
13877;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;11;3;2;3;11;4;13;1;4;13;0;19;0;;15;18
13878;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;13;5;10;13;6;15;6;18;0;1;6;0;7;0;;14;10
13879;0;10;15;20;1;Standard;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;2;18;18;19;18;12;17;6;9;8;5;12;0;14;0;;17;11
13880;0;10;15;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;3;14;14;16;14;0;2;19;19;1;9;0;9;0;;10;19
13881;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;18;3;17;7;5;8;9;3;2;7;3;0;5;0;;10;16
13882;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;6;1;11;11;3;14;5;3;8;7;1;0;7;0;;10;10
13883;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;8;1;17;8;11;11;5;11;5;5;17;0;1;0;;18;10
13884;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;0;11;8;8;13;17;16;4;14;12;1;10;0;16;0;;10;10
13885;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;6;11;9;10;3;9;6;8;0;4;11;0;12;0;;10;10
13886;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;9;8;0;3;6;4;8;14;1;6;8;0;4;0;;19;19
13887;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;19;3;13;7;11;14;5;14;10;9;16;0;1;0;;10;10
13888;0;10;15;20;1;Defensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;0;4;1;11;11;11;2;11;4;3;17;0;6;0;;10;16
13889;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;8;11;5;0;12;12;8;14;4;2;3;0;12;0;;14;10
13890;20;0;0;0;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;18;7;9;0;8;19;3;18;12;9;13;0;19;0;;18;17
13891;0;10;15;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;3;19;16;13;5;17;6;19;2;4;14;0;8;0;;15;17
13892;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;18;13;2;16;18;12;6;12;0;1;5;0;12;0;;17;14
13893;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;16;0;10;2;8;9;6;6;15;8;0;0;0;0;;14;8
13894;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;13;15;13;18;10;11;4;4;1;1;2;0;4;0;;13;10
13895;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;0;1;7;10;2;4;6;12;19;9;19;0;17;0;;10;10
13896;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;2;7;15;3;8;19;1;4;17;8;10;0;12;0;;13;19
13897;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;5;6;0;8;11;10;2;5;6;1;19;0;5;0;;17;10
13898;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;15;10;3;7;7;8;8;6;3;7;2;0;9;0;;10;10
13899;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;6;19;1;15;17;3;3;18;15;3;9;0;18;0;;10;15
13900;0;10;15;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;9;7;1;7;5;0;4;11;7;9;9;0;1;0;;10;10
13901;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;14;2;16;11;9;14;5;11;19;4;8;0;12;0;;10;11
13902;0;10;15;20;1;Standard;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;11;0;0;8;9;15;6;9;18;8;16;0;7;0;;12;11
13903;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;1;8;19;4;9;13;2;14;10;7;11;0;8;0;;18;10
13904;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;7;18;4;9;8;10;7;17;12;8;8;0;15;0;;10;10
13905;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;18;3;18;17;15;4;9;12;11;3;5;0;0;0;;10;19
13906;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;10;11;19;10;3;18;9;19;18;9;15;0;8;0;;19;10
13907;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;5;19;2;13;8;16;5;0;17;4;17;0;14;0;;10;18
13908;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;3;11;16;18;0;13;2;5;2;2;7;0;16;0;;14;0
13909;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;2;1;0;1;14;8;6;6;6;2;6;0;5;0;;19;14
13910;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;14;15;0;2;15;3;8;19;6;5;14;0;17;0;;10;10
13911;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;6;13;2;18;1;2;9;9;0;5;14;0;6;0;;10;10
13912;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;17;10;13;16;0;0;9;5;13;1;11;0;11;0;;10;15
13913;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;19;19;17;11;6;7;2;17;19;3;15;0;4;0;;10;10
13914;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;6;2;3;14;12;4;7;6;13;4;9;0;5;0;;10;10
13915;0;20;10;20;1;Defensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;5;16;5;19;13;10;6;19;16;3;5;0;13;0;;19;0
13916;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;2;18;13;14;19;10;8;16;15;1;11;0;0;0;;4;2
13917;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;9;9;10;8;3;17;8;11;7;9;10;0;11;0;;11;9
13918;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;17;15;17;2;18;9;4;14;6;4;2;0;15;0;;4;13
13919;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;4;5;12;2;15;4;3;13;7;6;19;0;2;0;;15;10
13920;20;0;0;0;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;13;17;2;16;2;13;7;2;6;2;19;0;18;0;;5;19
13921;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;2;19;14;11;13;3;4;14;10;1;10;0;12;0;;5;4
13922;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;1;0;3;8;17;19;8;10;13;2;5;0;17;0;;11;14
13923;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;9;6;13;4;7;7;1;6;4;7;12;0;3;0;;10;13
13924;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;15;9;2;3;6;1;5;2;11;6;6;6;0;17;0;;17;10
13925;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;2;0;9;9;3;18;3;11;4;4;18;0;11;0;;2;16
13926;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;10;15;11;9;8;11;3;15;16;3;17;0;4;0;;18;13
13927;0;0;20;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;4;1;1;17;6;0;3;8;3;1;0;0;9;0;;8;17
13928;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;3;12;3;0;13;12;4;6;12;6;17;0;18;0;;10;18
13929;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;10;9;3;12;6;10;2;2;16;6;2;0;13;0;;10;10
13930;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;8;2;15;7;1;2;4;2;14;9;13;0;16;0;;10;13
13931;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;18;9;5;2;10;13;2;6;7;5;7;0;15;0;;10;10
13932;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;1;15;18;2;19;14;8;5;9;8;9;0;2;0;;4;4
13933;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;1;5;18;0;12;3;4;12;7;6;15;0;17;0;;3;5
13934;0;20;10;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;14;7;9;3;7;13;5;6;17;6;13;0;5;0;;11;1
13935;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;10;9;14;1;10;11;6;8;2;7;15;0;13;0;;5;17
13936;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;16;5;7;4;13;14;3;17;12;9;13;0;2;0;;12;16
13937;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;9;6;3;10;16;6;1;0;2;3;0;0;9;0;;2;9
13938;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;12;10;5;1;2;13;4;2;4;16;5;10;0;11;0;;6;15
13939;20;0;0;0;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;12;15;9;9;6;13;7;7;7;3;16;0;19;0;;15;1
13940;0;0;20;20;1;Standard;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;14;0;4;12;4;14;8;3;10;1;11;0;16;0;;10;2
13941;0;10;15;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;12;5;17;1;4;12;3;5;1;7;6;18;0;7;0;;12;10
13942;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;9;15;1;16;18;4;2;5;17;8;11;0;8;0;;18;10
13943;0;0;20;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;18;12;6;17;7;17;4;12;4;9;10;0;9;0;;9;2
13944;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;7;18;13;11;9;7;13;5;7;9;4;11;0;18;0;;10;15
13945;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;19;5;12;2;17;3;11;7;13;2;3;10;0;15;0;;18;18
13946;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;14;4;17;18;2;16;6;16;7;7;6;0;7;0;;7;4
13947;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;10;15;12;11;11;4;7;8;6;14;9;6;0;5;0;;15;12
13948;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;11;7;9;2;5;4;15;2;4;15;5;10;0;8;0;;10;8
13949;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;2;9;1;11;17;17;3;6;8;9;19;0;5;0;;2;15
13950;0;20;10;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;12;7;7;16;11;13;6;3;12;3;15;0;19;0;;9;10
13951;20;0;0;0;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;19;15;16;6;15;16;4;3;12;2;1;0;14;0;;12;11
13952;0;20;10;20;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;18;14;4;17;6;2;13;3;10;7;5;16;0;9;0;;7;18
13953;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;3;4;13;12;8;9;2;13;19;7;2;0;14;0;;0;17
13954;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;0;17;15;4;12;15;1;10;6;9;3;0;13;0;;3;4
13955;20;0;0;0;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;3;6;10;1;8;8;9;9;9;4;14;0;2;0;;19;14
13956;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;5;11;18;12;1;10;0;2;19;13;1;6;0;7;0;;19;12
13957;20;0;0;0;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;15;10;0;13;16;17;16;3;15;8;8;14;0;15;0;;0;13
13958;0;20;10;20;1;Standard;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;16;13;2;12;2;10;1;0;8;6;15;0;3;0;;1;4
13959;0;0;20;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;3;3;18;7;3;15;2;4;7;6;14;0;10;0;;1;13
13960;0;10;15;20;1;Offensive;Very Non-Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;7;3;10;7;7;9;8;13;15;1;17;0;15;0;;14;10
13961;0;10;15;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;1;10;13;10;1;2;8;11;1;1;12;0;4;0;;10;10
13962;1;1;1;1;20;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;6;1;1;9;1;0;1;15;;1;1
13963;0;20;10;20;1;Offensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;9;9;0;18;0;14;2;9;10;3;5;0;14;0;;10;15
13964;20;0;0;0;1;Standard;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;14;12;19;10;2;7;14;8;12;11;3;13;0;14;0;;8;9
13965;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;12;7;0;19;11;18;5;17;5;1;1;0;5;0;;18;18
13966;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;0;17;8;13;10;17;5;12;12;8;2;0;2;0;;10;10
13967;0;10;15;20;1;Offensive;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;5;11;8;3;15;15;7;4;14;5;3;4;0;10;0;;16;15
13968;1;1;1;1;20;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;1;1;1;2;1;0;1;17;;1;1
13969;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;11;5;5;8;10;1;6;8;3;11;3;4;0;6;0;;7;6
13970;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;8;5;4;15;14;0;7;8;13;3;18;0;1;0;;17;6
13971;0;20;10;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;3;2;3;11;7;9;4;7;0;13;6;4;0;6;0;;0;11
13972;0;0;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;18;11;14;9;7;9;4;5;1;2;7;1;0;5;0;;1;4
13973;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;9;13;9;1;2;8;5;11;5;3;19;0;9;0;;13;10
13974;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;16;14;16;1;2;17;14;7;4;2;5;16;0;4;0;;10;10
13975;1;1;1;1;20;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;5;1;1;7;1;0;1;12;;1;1
13976;0;0;20;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;9;18;9;2;19;6;9;5;10;8;4;8;0;11;0;;8;2
13977;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;19;14;13;8;18;13;3;5;10;11;8;13;0;12;0;;10;15
13978;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;2;15;11;11;7;12;4;6;3;11;1;4;0;12;0;;10;10
13979;1;1;1;1;20;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;3;1;1;1;1;0;1;13;;1;1
13980;0;10;15;20;1;Standard;Very Physical;Balanced;Balanced;Balanced;Balanced;Balanced;7;10;2;11;18;9;14;9;7;1;3;2;0;5;0;;10;13
13981;0;10;15;20;1;Defensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;17;14;5;6;1;12;18;1;10;12;2;6;0;12;0;;10;15
13982;1;1;1;1;20;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;3;1;1;8;1;0;1;10;;1;1
13983;0;20;10;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;16;0;7;18;5;15;18;4;15;3;7;11;0;10;0;;8;12
13984;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;6;4;7;6;0;15;11;7;7;2;1;5;0;0;0;;19;14
13985;0;0;20;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;3;7;14;14;17;18;12;8;14;18;2;1;0;6;0;;9;4
13986;0;10;15;20;1;Defensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;14;1;15;11;0;8;8;9;4;6;5;18;0;14;0;;10;17
13987;0;10;15;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;10;9;17;9;12;5;12;1;5;7;4;9;0;7;0;;10;12
13988;1;1;1;1;20;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;7;1;1;1;1;0;1;13;;1;1
13989;0;20;10;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;17;14;3;0;13;15;13;3;4;8;1;2;0;12;0;;19;11
13990;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;0;8;6;4;4;15;17;3;6;8;9;8;0;13;0;;1;2
13991;0;0;20;20;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;13;8;11;10;0;14;3;1;14;10;8;7;0;6;0;;18;15
13992;0;0;20;20;1;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;4;13;14;13;1;8;2;17;11;1;18;0;17;0;;13;5
13993;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;4;14;5;1;16;1;3;9;13;18;5;0;0;14;0;;10;19
13994;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;13;4;6;13;4;4;16;3;15;2;9;10;0;5;0;;18;10
13995;1;1;1;1;20;Standard;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;2;1;1;6;1;0;1;18;;1;1
13996;0;0;20;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;8;5;6;10;9;11;13;5;13;9;2;5;0;14;0;;15;14
13997;0;10;15;20;1;Offensive;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;1;3;13;6;16;11;12;9;15;16;4;14;0;18;0;;15;11
13998;0;10;15;20;1;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;3;8;17;17;16;6;4;8;13;6;12;0;8;0;;10;17
13999;1;1;1;1;20;Offensive;Physical;Balanced;Balanced;Balanced;Balanced;Balanced;1;1;1;1;1;1;1;4;1;1;8;1;0;1;13;;1;1
14000;20;0;0;0;1;Standard;Balanced;Balanced;Balanced;Balanced;Balanced;Balanced;8;15;12;4;16;12;7;6;11;1;7;2;0;16;0;;15;14
14001;0;0;20;20;1;Defensive;Non-physical;Balanced;Balanced;Balanced;Balanced;Balanced;6;11;12;5;4;11;16;4;3;6;6;8;0;12;0;;11;5
